labels,sentences
0,感觉 亲密 关系 好 麻烦 感觉 真的 好 累 对象 话 好不容易 看 眼 后续 还 无限 磨合 磨合 过程 中 吵架 很 不 满 想 说实话 还 伤 人 话 委婉 表达 照顾 男人 自尊心 闺蜜 有时候 聊天 接不到 表达 意思 上 很 心 累 感觉 话 不 投机 半 句 家里人 知道 付出 觉得 只 血 浓 水 没有 值得 称为 家人 情感 不 知道 不 性格 问题 会 嫌弃 人 不 知道 不 抗压 能力 不行 这种 大家 都 经历 事情 觉得 累
0,真的 很 难 想象 孩子 人 会 累 下班 回家 以后 已经 力竭 只 想 躺 躺一会 缓 过来 后 下 楼 遛 狗 点 外卖 找 电子 榨菜 洗漱 好 睡觉 要点 听 同事 说 下班 还要 马不停蹄 做饭 照顾 孩子 上班 通勤 明明 已经 很 累
0,感觉 大家 都 好 累 岁 感觉 同龄人 都 好 累 变成 成年人 之后 每天 承受 压力 辛苦 真 增长 很多 读研 每天 面临 学业 压力 生活 压力 社交 压力 还 正在 考公 考研 考编 现在 剩 月 时间 打工 房租 交 几千 每天 按时 上班 发 工资 还 花 填洞 编制 早六 晚 八 挣 治病 钱 到底 幸福 轻松 钱
0,好 累 真 岁 熬 周一 周一 不 都 特别 难 熬 今天 还 没 集 满 分钟 快乐 时光 集 人 交流 真的 会 很 累 那种 说 不 出 精神 疲惫 睡醒 工作 醒来 工作 真的 想 打破 这种 怪圈 才 觉得 才 生活
0,朋友 仲尼 无 事情 闹 矛盾 确实 没有 感到 很 大 情绪 波动 只 说 卡琳娜 应该 会 很 伤心 朋友 男 说 好 无情 人 已经 没 都 不 知道 先 关心人 随后 吵 句 忽然 感觉 确实 想法 不合 只能 祝 卡琳娜 走 出来 以后 好好 生活
0,其实 抑郁 恢复 一瞬间 妈妈 找到 已经 半 吐 半晕不省人事 耳边 模糊 听到 说 吃 药 现在 感觉 期间 房间 里 安静 一会 后面 问 传来 句 很 累吗 还 撑 不 撑 住 实在 撑 不 住 妈妈 不 一瞬间 放下 原来 痛苦 都 看 眼里
0,今天 湖南省 博物馆 伤心 人 进馆 买 冰箱 贴 拍 照放包 里 逛 想 出来 一起 拍 发现 不见 包包 翻 底 天 都 没 找到 哭 死 哭 惹 哭 惹 哭 惹 哭 惹
0,明明 都 没有 做 却 感到 很 累 停止 内耗 不 别人 看法 捆绑 接受 不 完美 好好 享受 真实 做 想 做 事 去 想 玩 地方 吃 想 吃 东西
0,西安 钟楼 伤心 人 明明 都 没有 做 却 感到 很 累 停止 内耗 不 别人 看法 捆绑 接受 不 完美 好好 享受 真实 做 想 做 事 去 想 玩 地方 吃 想 吃 东西
0,做人 不 发疯 违规版 提醒 违规 生气
0,大码 女装 避雷 痛苦 本人 身高 体重 苹果型 身材 没 姐妹 踩 雷发 出来 避雷 哭 惹
0,看 泰勒斯威夫特 竟 成为 件 伤心 事 从月 号 东京场 回来 已 半月 不 敢 仔细 翻 看 演唱会 照片 很 伤心 见到 都 无比 模糊 席位 原因 预算 有限 买 席位 区 延伸 舞台 走廊 正 左侧 内场 最 外 圈 座位 位置 偏 远 大部分 时间 延伸 小 舞台 表演 只能 看见 小小的 背影 真是 极其 小 身影 肉眼 看上去 两三 厘米 高 三 半 小时 全程 踮 脚 伸 脖子 戴 新 配 高清 眼镜 使劲 瞪 大 眼睛 站 上 升降台 仍旧 小小的 模糊 金色 背影 太 偏 大部分 时间 不得不 看 大 屏幕 看 大 屏幕 沉浸式 看 大 电影 区别 没有 足够 提前 到达 大概 提前 小时 才 在场 内外 拍照 加上 厕所 耽误 时间 厕所 回 跑 隐约 听见 开场 前 最后 首 歌 响起 老式 唱片 世界 末日 感 全场 沸腾 恍惚 知道 梦要 歌曲 结束 才 刚好 回到 座位 倒计时 没有 好好 感受 开场 前 逐渐 递进 气氛 没有 听 清楚 最后 首 旋律 很 好听 歌 更 没有 时间 现场 交换 友谊 手链 现在 回想 开场 前 预热 观众 进入 状态 至关重要 猝不及防 使 突然 降临 来说 凭空 绝对 不 真实 出现 离开 三 半 小时 从未 觉得 快 最后 首 彩带 落 下 没有 落 身上 远远 小小的 身影 降 下去 即刻 灯 亮 大家 起立 喜欢 十 余 年 里 第一 次 共处 同一个 空间 呆 坐 幻想 场地 久 一点 或许 印象 更 深 一点 没有 几乎 没有 裸眼 看到 仍旧 看 不 见 眼睛 面庞 头发 轮廓 声音 倒是 大 电影 里 几乎 一模一样 特意 穿 香槟 粉色 闪亮 上衣 碰巧 今天 裙子 图案 颜色 为此 只 开心 一阵子 知道 根本 看 不 见 忍不住 想 花 点 钱 买 座位 那天 不 贪玩 早点 去 不 会 实感 现在 手机 相册 里 全 照片 视频 仍 单向 奔赴 颗 遥远 星 模糊 盛大 绚丽 梦 只 存在 残破 记忆 记忆 画面 只 存在 电子 屏幕 上 摇摇欲坠 印象 看 演唱会 之前 没有 区别 仍旧 十 余 年 间 作品 媒体 进行 共鸣 想象 窥探 形象 想到 会 非常 伤心
0,微丧 心情 好 好 话 天 坏
0,身旁 都 压力 很 正常 说 出来 总 会 好受 一点 发生 都 会 站 身边 偏向 不要 所有 压力 不 开心 都 悄无声息 消化 总是 喜欢 凶凶 骂 骂 气气 身边 小 猫咪 会 喜欢 好久 好久
0,越 春 招 越 疲惫 越 春 招 越 绝望 春招 思考 疲惫版 去年 八月 正式 秋招 现在 大半 年 之前 总是 觉得 秋 招春招 顺其自然 事情 投递 做 笔试 面试 不 说 百发百中百 发 至少 中 会 需要 人为 努力 事情 准备 笔试 面试 总 觉得 读书 考 大学 跟着 老师 走 解决 掉 后来 发现 笔试 很多 不 面试 更 全军覆没 更 可怕 知道 不 擅长 完全 不 知道 准备 补救 实在 害怕 面试 干脆 放弃 公司 风评 很 烂原 以为 春招 机会 近期 收到 若干 留学生 身份 退回 网申 周围 人 说 主投 公司 偏好 男生 突然 完全 没有 信心 发现 事情 不行 不行 就算 准备 不行 方面 努力 毫无关系 个体 无法 改变 大 环境 现在 想法 大概率 去 考公 届 留学生 参加 届 考公 不 秋 招撞车 之前 总 觉得 春招 没 找到 工作 去 考 公春秋 招 考公 心里 权 重 差不多 现在 不 感觉 差不多 严重 问题 发现 现在 已经 考公 准备 时间 曾经 还 妄想 六月份 再 学 问 身边 人 发现 低估 难度 高 估 实力 其实 真的 不 喜欢 上班 完全 没有 能量 每天 只 想 躺 好久 没有 高 强度 学习 上 次 使 劲学 考研 感觉 没 半 条 命 发现 身边 学习 好 学习 不好 家庭 好 家庭 不好 都 找 工作 家庭 很 好 同学 家里 安排 工作 不 幻想 钱 躺平 思考 难道 工作 每个 人 与生俱来 归宿 难道 每个 人 出厂 设定 加 上班 路径 人 都 说 不 想 上班 人 都 上班 上班 刻 基因 里 程序 想 不 明白 最终 社会 裹挟 前进 后面 想法 大概 还 会 继续 春招 会 努力 春招 上岸 着手 考公 复习 后面 应该 会 继续 更 新春 招 进度 考公 学习 进度 不 爱 学习 不 爱 上班 做 不 每天 精力充沛 至少 会 学 一点
0,好 焦虑 人 说 高 平时 喜欢 原 相机 拍照 拍 出来 真的 好丑 次 都 会 想 办法 瘦 一点 难道 真的 本人 不 哭 惹
0,工作 上学 更 累 上学 累 投入 时间 金钱 精力 期待 却 不 回报 累 无 意义 孤注一掷 黑暗 中 蜗行 摸索 觉得 周围 人 中 唯一 废物 心惊胆颤
0,火 大 现在 点 炸 惹 忍 不 一点 爆炸
0,救命 大 晚上 看到 真的 哭 流水线 上班 真的 好 累 好 累 感觉 都 撑 不 下去 今晚 吃 巧乐兹 句 话 哭 惹 哭 惹
0,今天 不 回 明天 不 理哼 不 回 消息 小 本本 记 下 好 难 好 悲伤 好 想 哭
0,破防 破防 真的 破防 句 话 直接 丢盔弃 甲 拆 穿 秒 满头大汗 浑身 发冷玉玉症 瞬间 发作 抓住 尾巴 赛亚人 带 海楼石 能力 抽离尾兽 人 柱力 真的 破 大 防 急 彻底 急 桌子 键盘 都 砸 显示器 锤 洞 急 太 彻底 骂 感同身受 好像 事情 真 发生 唇枪舌剑 觉着 万 箭 穿 心 坐 软凳 仍然 如坐针毡 手 抖汗 流舌头 都 咬 出血 此时此刻 真的 破防 破 大防 说 句 话 都 套 现实 生活 中 每个 字 都 来说 好像 中世纪 骑士 长枪 狠狠 扎 心上 害怕 害怕 会 骂 卸载 删除 社交 软件 手机卡 都 拔 蒙 被窝 里 一动不动 耳边 不 停 环绕 声音 怕 出门 看到 怕 会 骂 怕 别人 会 骂 内心 惶恐 不安 到底 办呜呜 呜别 说 求求 发 几乎 都 快 羡慕 疯 倒 床 上 蒙住 被子 抱 枕头 尖叫 流泪 嘴里 一边 喊 卧槽 卧槽 一边 忍 发边 哭 打字 手 都 抖 后来 手 抖 越来越 厉害 心头 涌 思想 情怀 梦想 份 歆羡 悔恨 交织 一起 笑 还 挂 脸上 眼泪 一下子 掉 下来 求 别发 生活 再 难 再 穷 都 不 会 觉得 难过 发 这种 东西 心里 刀割 痛打 字 泪水 忍不住 下 流
0,桑坡 避雷 一定 避雷 家 店 服务 态度 真的 非常 不好 两 人 楼上 楼下 一共 俩 人 老板 问 句 不 知道 句 不 清楚 老板 老板
0,春天 双 相 患者 精神 完全 崩溃 春天 双 相 友友 还 好 已经 彻底 崩溃 完 完全 全癫狂 生气 去年 四月 确诊 双相 情感 障碍 吃 药 躯体化 程度 比较 严重 说 起来 都 招笑 心绞痛 关节 痛指尖 麻痹 牙 疼 偏头 痛神经性 皮炎 一口气 挂 心脏 科牙科 风湿类 风湿科 骨科 骨科 医生 检查 完 看 之前 摞 化验单 沉默 说 不 去 精神科 看看 捏 谢谢 骨科 大夫 一辈子 蒙在鼓里 猪头 年 生活 早起 哭 次 睡 前 哭 次 非常 规律 每天 早上 起床 梦 中 醒来 会 巨大 失落感 脑子 里 仨 念头 已经 失去 活 意义 不 大 鼠 才 正道 哭 哭 完 心情 会 好 一点 猪头 双相 玉玉 不 玉玉 持续 难过 双 相 难过 发疯 之间 来回 切换 狂躁期 会 疯狂 撸铁 疯狂 背 单词 疯狂 写 小说 钱 应该 还 会 疯狂 花钱 还 会 疯狂 骂 前任 连骂 五六 小时 骂 后面 对方 说 太 困 不 先 睡 觉 低 落期 鼠人 会 变 很 懒惰 不 想 洗头 不 爱 出门 特别 厌恶 说话 拒绝 妈 我家 每天 看 悲伤 文学 哭 睡 不 想 吃饭 饿 胃 疼 都 不 吃 分钟 琢磨 次 鼠 懒惰 很 难 执行 生气 生气 生气 开春 之后 进入 躁狂期 心脏 架 火 上 烤 天 一百 念头 想 想 偏头 痛手指 基本上 麻痹 膝盖 基本上 涨痛 有时候 眼皮 还 直 抽 抽逮 骂 疯狗 做人 素质 直线 下降 打字 速度 直线 上升 睡眠 都 半 小时 半 小时 梦 内容 贺岁档 电影 种类 丰富 水平 参差 心脏 根本 负荷 不 总 觉得 胸闷 进入 狂躁期 后 我家 狸花猫 都 变 文静 生气 察觉 情绪 睡眠 出现 问题 一定 不要 拖 立刻 去 寻求 专业 帮助 不要 焦虑 拖 成 玉玉 玉玉 拖 成 双 相 说实话 双 相 挺 难 治愈 看 还 行 实际 天天 家 哭 直系亲属 精神 类 问题 格外 留意 不 精神 分裂 会 遗传 双 相 会 妈 都 双 相 朋友 父母 统计 数据 支撑 去 查阅 资源 不要 都 责怪 接纳 存在 朋友 苟住 熬 春天
0,玉玉 知道 带 孩子 熬 人 曾经 玉玉 鲜肉 满 脸 笑容 带 熬夜 娃 看 玉 总 累 失望
0,实习 人 骂 破防 不 直系 领导 打电话 张嘴 第一 句 不 会 弄 破防 提交 请 假单 还 没 走 走 一半 不 想 动 都 不 想 干 蹲 路边 看看 花 回去 睡觉 感觉 没什么 意义 没 吃饭 打开 外卖 想 点点 算 想 买 小 蛋糕 贵贵 没有 特别 想 吃 吃 还 胖 算 感觉 好 孤独 妈 说 好 困 上班 不 妈 觉得 不 寻常 问 没 工作 上 欺负 其实 没有 件 事 今天 才 发生 打电话 第一 句 回 懵 下 很 窝囊 解释 说 领导 问 说 谢谢 再见 挂 电话 以后 笑 同事 说 好 凶笑 完 之后 窝囊 哭 自尊心 太 强 超级 玻璃心 还 泪 失禁 破防 之后 哭 两 小时 润 偷 食堂 白米饭 打包 带走 菜 太 难 吃 带 白饭 冰箱 放 两 天 炒菜 吃 妈 说 吃 不 吃 饱 没 营养 买 没 买 水果 觉得 好 孤独 不 恋家 没 特别 想 爸妈 回去 不 知道 干 想 离开 办公室 躲 厕所 不 不行 难过 会 思考 人生 脑子 里 蹦 出 句 人生 本质 片 迷茫 迷茫 基调 片 悲凉 拍 路边 海棠花 蓝色 小 花 妈 朋友 看 还 抠 片 树叶 说来人 太 年轻 读 太 没用 书 心脏 里 跳动 不确定性 都 会 别人 更 太阳 好 晒
0,国企 到底 好 快 崩溃 上 吹 垄断 国企 早上 六点半 就要 起床 挤 地铁 去 工作 天天 加班 七八点 以后 下班 回家 只 想 摆 烂 没有 个人 时间 全 干 工作 约会 时间 健身 时间 大概 不 出 三 年 会 杨伟 人生 肉眼 见地 烂 下去 烂 成 地上 摊泥 再 捡 不 起来 办公室 老头 常理 说 肯定 熬 不 更 精力 肯定 偷偷摸鱼 没有 告诉 救救 孩子 快 玉玉 国企 里 活
0,突然 理解 藤校 很多 人 玉玉 开学 第十 周 写 大大小小 几十 作业 每次 看到 作业 成绩 都 会 扣 分 题目 根本 没 说 会 知道 呢诸如此类 今天 朋友 说 现在 做 都 做 不好 无力感 花 时间 多么 认真 去 做 作业 都 会 各种各样 所谓 错误 扣 分 写 没有 出 判断 语句 代码 不够 简洁 扣 分明明 每次 作业 一行 代码 都 完全 正确 感觉 所有 努力 都 践踏 打击 从来 不 莫名其妙 扣 掉 分 好像 告诉 承认 接受 再 努力 都 永远 差 一点
0,成都 冬天 天气 狗 呆 久 都 玉玉 第一 张 偶尔 惊喜 第三 张 模样 才 常态 蜀犬 吠日 真 不见 阳光 始终 阴沉 呆 久 狗 都 玉玉笑 哭
0,去 死杰 唯一 次 骂 粗口 唯一 次 卸下 温柔 外壳 展现 出 那种 溢出 屏幕 愤怒
0,岁 身边 玉玉 朋友 已经 两 位 数 前段 时间 失恋 后 情绪 非常 低落 每天 早上 四点半 惊醒 日常 出于 状态 担心 疯狂 调整 半 月 终 见 成效 今日 回想 忽然 惊 觉 年 人生 中 身边 抑郁 朋友 已经 两 位 数 朋友 初中 同桌 学习 非常 好 高考 发挥 失常 去 中流 学 法学 大学 时 家庭 变故 学业 压力 确诊 重度 抑郁 朋友 高中 同学 高三 抑郁 后 休学 环游 中国 大半年 听说 恢复 不错 复学 后 考上 不错 大学 朋友 高中 学姐 高考 上 华五 理工 专业 学业 压力 太 大 抑郁 休学 年 调整 恢复 后 复学 朋友 小学 同学 本科 去 独生女 毕业 后 父母 要求 回国 回国 后 不 开心 前段 时间 发说 感觉 抑郁 朋友 网友 线 下 见 面 上海 理工科 男生 双相 情感 障碍 听说 最近 准备 去 留学 表妹 亲 表妹 高中 住校 时 舍友 不合 高二 确诊 重度 抑郁 目前 休学 朋友 大学 舍友 大 一时 家庭 变故 失恋 分手 重度 抑郁 休学 大半年 成 低 届 学妹 朋友 老爸 同事 女儿 大 岁 确诊 抑郁 后 不 工作 不 结婚 全职 女儿 在家 修养 年 朋友 高中 同学 抑郁症 高中 次 抢救 回来 目前 近况 不明 朋友 大学 专业 同学 学期 确诊 抑郁 后 所有 考试 申请 缓考 之后 似乎 恢复 过来 目前 留学 有时候 想 不 能量 不 高 身边 抑郁 朋友 格外 转念 想 遇到 人 应该 符合 正态 分布 规律 不 吸引力 法则 客观 存在 恰好 遇到 或许 正好 说明 代 年轻人 抑郁 非常 普遍 抑郁 诱因 多种多样 学习 压力 家庭 变故 父母 压力 友情 伤害 分手 失恋 或许 不 代 承受 能力 脆弱 卷生 卷 死 二十 年 出来 发现 不 理想 现实 存在 很 大 困难 旁观者 来说 很 小 当事人 来说 难以 逾越 鸿沟 来说 高考 前 闺蜜 兼 桌闹 翻考 前 周 完全 无法 学习 大学 时 周 内 考 完 日语 英语 经济学 专业课 法学 辅修 专业课 压力 山 大前段 时间 后 迅速 物质 条件 不 匹 配 理由 断崖式 分手 主页 分手 复盘 笔记 感 兴趣 移步 很多 困难 挺 过来 后 回 看 没有 当时 看来 天 大 事情 一定 早 调整 避免 抑郁 情绪 发展 抑郁症 或许 人生 从来 都 不 一帆风顺 祝 都 身心健康 祝 陷入 困境 朋友 能够 重新 找到 生活 色彩
0,大二 感觉 几乎 生活 失去 希望 题 寒假 回来 两 周 见 朋友 吃 饭 总是 不 觉得 真正 开心 经常性 情绪 低落 学期 内 觉得 抑郁 安慰 压力 大 产生 错觉 现在 寒假 好像 没什么 办法 曾经 热爱 事情 摄影 航拍 骑行 乒乓球 类 现在 提 不 兴趣 想 找 点 事情 家教 找 两 骗 完 信息费 跑 路 不 补 退费 不 想 再 找 高中 同学 见面 聊天 总是 感觉 别人 大学 都 遇到 好 朋友 都 小 团体 学 喜欢 专业 会 滔滔不绝 学 内容 大学 好像 真 没有 留下 同学 涛 涛 讲述 故事 想到 开学 没有 情感 假期 无聊 开学 无聊 无非 苟延残喘 完成 学业 有时候 问 不 玉玉 有时候 觉得 不 现在 已经 麻 很 少 会 很 难 大部分 都 持续 低 情绪 能量 状态 写 东西 不 适合 发 朋友圈 总 想 记录 一下 当下 情绪 状态 希望 会 越来越 好 会 话
0,求求 不要 瞎猜 没 玉玉症 抑郁症 不 一天到晚 敏感 关 门 哭哭啼啼外人 面前 装 坚强 问 却 欲言又止 脸上 带 快乐 面具 嘻嘻哈哈 一定 人前 表现 很 坚强 特别 惹 人 怜惜 那种 两面 性格 对不起 必须 告诉 大家 抑郁症 很 可能 完全 不 这种 症状 抑郁症 最 严重 月 包括 最 严重 次 发作 都 敏感 性格 搭 不 上边 相反 抑郁症 最 显著 症状 懒 失去 情绪 包括 快乐 伤心 愤怒 懒累 没有 悲伤 没有 哭 懒但 不 懒 都 失去 兴趣 那种 懒 事情 包括 包括 上学 社交 娱乐 走路 吃饭 说话 最 严重 地步 懒得 吞咽 眨眼 一度 觉得 呼吸 都 负担 大家 或许 觉得 有点 夸张 最 早 出现 症状 大学 毕业 后 站 十字路口 每天 都 很 迷茫 每天 醒来 都 生活 无法 内心 感到 情绪 层 玻璃 罩子 外界 情感 隔离 开 感受 不 情绪 只能 摸 冰冷 玻璃 罩子 病情 发展 发现 外界 信息 摄入 出现 问题 理解 别人 话 变 费劲 逐渐 看 不 进去 书 听 不 懂 别人 说 不 心浮 气躁 认真 做 件 事 双 眼 大脑 很 懒惰 做 已 不 会 思考 懒得 去 思考 机器 没有 感情 发展 后来 懒得 交际 运动 懒得 走路 更 别提 说话 经常 一天到晚 句 话 不说 后来 张嘴 懒得 思维 几乎 停滞 整 颗头 泡 福尔马林 里 丧失 运作 能量 抑郁症 最 严重 月 每天 最 主要 乐趣 不 说 乐趣 没有 实质 乐趣 言 卧室 里 关 好 门窗 打开 盏 灯 躺 床 上 独自 相处 控制 不 住 流泪 脑子 里 没有 晚上 过去 抑郁症 最 严重 觉得 副 身体 不 属于 高兴 感觉 不 高兴 悲伤 感觉 不 悲伤 做 都 很 累 很 费劲 不 说 死 解脱 抑郁症 发作 时 不 会 刻意 去 死 死 觉得 活 太 麻烦
